date,census_tr,non_payment,illegal_use,eviction,datetime,time,Category,year,month,DayOfWeek
2014-12-02,157.0,0,0,1,2014-12-02,<built-in method time of Timestamp object at 0x10ecf60c0>,EVICTION,2014,12,NULL
2014-12-02,252.0,0,0,1,2014-12-02,<built-in method time of Timestamp object at 0x10ecf6138>,EVICTION,2014,12,NULL
2014-12-03,103.0,0,0,1,2014-12-03,<built-in method time of Timestamp object at 0x10ecf61b0>,EVICTION,2014,12,NULL
2014-12-03,262.0,0,0,1,2014-12-03,<built-in method time of Timestamp object at 0x10ecf6228>,EVICTION,2014,12,NULL
2014-12-03,122.02,0,0,1,2014-12-03,<built-in method time of Timestamp object at 0x10ecf62a0>,EVICTION,2014,12,NULL
2014-12-03,166.0,0,0,1,2014-12-03,<built-in method time of Timestamp object at 0x10ecf6318>,EVICTION,2014,12,NULL
2014-12-03,113.0,0,1,1,2014-12-03,<built-in method time of Timestamp object at 0x10ecf6390>,EVICTION,2014,12,NULL
2014-12-03,155.0,1,0,1,2014-12-03,<built-in method time of Timestamp object at 0x10ecf6408>,EVICTION,2014,12,NULL
2014-12-03,206.0,0,0,1,2014-12-03,<built-in method time of Timestamp object at 0x10ecf6480>,EVICTION,2014,12,NULL
2014-12-04,329.01,0,0,1,2014-12-04,<built-in method time of Timestamp object at 0x10ecf64f8>,EVICTION,2014,12,NULL
2014-12-04,209.0,0,1,1,2014-12-04,<built-in method time of Timestamp object at 0x10ecf6570>,EVICTION,2014,12,NULL
2014-12-04,402.0,0,0,1,2014-12-04,<built-in method time of Timestamp object at 0x10ecf65e8>,EVICTION,2014,12,NULL
2014-12-04,402.0,0,0,1,2014-12-04,<built-in method time of Timestamp object at 0x10ecf6660>,EVICTION,2014,12,NULL
2014-12-04,257.01,0,0,1,2014-12-04,<built-in method time of Timestamp object at 0x10ecf66d8>,EVICTION,2014,12,NULL
2014-12-04,255.0,0,0,1,2014-12-04,<built-in method time of Timestamp object at 0x10ecf6750>,EVICTION,2014,12,NULL
2014-12-04,120.0,0,0,1,2014-12-04,<built-in method time of Timestamp object at 0x10ecf67c8>,EVICTION,2014,12,NULL
2014-12-04,207.0,0,0,1,2014-12-04,<built-in method time of Timestamp object at 0x10ecf6840>,EVICTION,2014,12,NULL
2014-12-05,479.01,0,0,1,2014-12-05,<built-in method time of Timestamp object at 0x10ecf68b8>,EVICTION,2014,12,NULL
2014-12-05,124.01,0,0,1,2014-12-05,<built-in method time of Timestamp object at 0x10ecf6930>,EVICTION,2014,12,NULL
2014-12-05,120.0,0,0,1,2014-12-05,<built-in method time of Timestamp object at 0x10ecf69a8>,EVICTION,2014,12,NULL
2014-12-05,227.02,0,0,1,2014-12-05,<built-in method time of Timestamp object at 0x10ecf6a20>,EVICTION,2014,12,NULL
2014-12-05,227.02,0,0,1,2014-12-05,<built-in method time of Timestamp object at 0x10ecf6a98>,EVICTION,2014,12,NULL
2014-12-05,227.02,0,0,1,2014-12-05,<built-in method time of Timestamp object at 0x10ecf6b10>,EVICTION,2014,12,NULL
2014-12-05,227.02,0,0,1,2014-12-05,<built-in method time of Timestamp object at 0x10ecf6b88>,EVICTION,2014,12,NULL
2014-12-08,257.01,0,0,1,2014-12-08,<built-in method time of Timestamp object at 0x10ecf6c00>,EVICTION,2014,12,NULL
2014-12-08,257.01,0,1,1,2014-12-08,<built-in method time of Timestamp object at 0x10ecf6c78>,EVICTION,2014,12,NULL
2014-12-08,257.01,0,0,1,2014-12-08,<built-in method time of Timestamp object at 0x10ecf6cf0>,EVICTION,2014,12,NULL
2014-12-08,255.0,0,0,1,2014-12-08,<built-in method time of Timestamp object at 0x10ecf6d68>,EVICTION,2014,12,NULL
2014-12-08,131.01,0,1,1,2014-12-08,<built-in method time of Timestamp object at 0x10ecf6de0>,EVICTION,2014,12,NULL
2014-12-08,207.0,0,0,1,2014-12-08,<built-in method time of Timestamp object at 0x10ecf6e58>,EVICTION,2014,12,NULL
2014-12-08,131.01,0,1,1,2014-12-08,<built-in method time of Timestamp object at 0x10ecf6ed0>,EVICTION,2014,12,NULL
2014-12-08,122.01,0,1,1,2014-12-08,<built-in method time of Timestamp object at 0x10ecf6f48>,EVICTION,2014,12,NULL
2014-12-08,332.03,0,0,1,2014-12-08,<built-in method time of Timestamp object at 0x10ecf7048>,EVICTION,2014,12,NULL
2014-12-08,102.0,0,0,1,2014-12-08,<built-in method time of Timestamp object at 0x10ecf70c0>,EVICTION,2014,12,NULL
2014-12-08,131.01,0,1,1,2014-12-08,<built-in method time of Timestamp object at 0x10ecf7138>,EVICTION,2014,12,NULL
2014-12-09,127.0,0,1,1,2014-12-09,<built-in method time of Timestamp object at 0x10ecf71b0>,EVICTION,2014,12,NULL
2014-12-09,401.0,0,0,1,2014-12-09,<built-in method time of Timestamp object at 0x10ecf7228>,EVICTION,2014,12,NULL
2014-12-09,134.0,0,0,1,2014-12-09,<built-in method time of Timestamp object at 0x10ecf72a0>,EVICTION,2014,12,NULL
2014-12-09,351.0,0,0,1,2014-12-09,<built-in method time of Timestamp object at 0x10ecf7318>,EVICTION,2014,12,NULL
2014-12-09,201.0,0,0,1,2014-12-09,<built-in method time of Timestamp object at 0x10ecf7390>,EVICTION,2014,12,NULL
2014-12-09,201.0,1,0,1,2014-12-09,<built-in method time of Timestamp object at 0x10ecf7408>,EVICTION,2014,12,NULL
2014-12-09,201.0,0,0,1,2014-12-09,<built-in method time of Timestamp object at 0x10ecf7480>,EVICTION,2014,12,NULL
2014-12-10,207.0,0,0,1,2014-12-10,<built-in method time of Timestamp object at 0x10ecf74f8>,EVICTION,2014,12,NULL
2014-12-10,103.0,0,0,1,2014-12-10,<built-in method time of Timestamp object at 0x10ecf7570>,EVICTION,2014,12,NULL
2014-12-10,207.0,0,0,1,2014-12-10,<built-in method time of Timestamp object at 0x10ecf75e8>,EVICTION,2014,12,NULL
2014-12-10,426.02,0,0,1,2014-12-10,<built-in method time of Timestamp object at 0x10ecf7660>,EVICTION,2014,12,NULL
2014-12-10,153.0,0,0,1,2014-12-10,<built-in method time of Timestamp object at 0x10ecf76d8>,EVICTION,2014,12,NULL
2014-12-10,253.0,0,0,1,2014-12-10,<built-in method time of Timestamp object at 0x10ecf7750>,EVICTION,2014,12,NULL
2014-12-10,124.01,0,0,1,2014-12-10,<built-in method time of Timestamp object at 0x10ecf77c8>,EVICTION,2014,12,NULL
2014-12-10,214.0,0,0,1,2014-12-10,<built-in method time of Timestamp object at 0x10ecf7840>,EVICTION,2014,12,NULL
2014-12-10,253.0,0,0,1,2014-12-10,<built-in method time of Timestamp object at 0x10ecf78b8>,EVICTION,2014,12,NULL
2014-12-10,168.01,0,0,1,2014-12-10,<built-in method time of Timestamp object at 0x10ecf7930>,EVICTION,2014,12,NULL
2014-12-10,168.01,0,0,1,2014-12-10,<built-in method time of Timestamp object at 0x10ecf79a8>,EVICTION,2014,12,NULL
2014-12-10,328.01,0,0,1,2014-12-10,<built-in method time of Timestamp object at 0x10ecf7a20>,EVICTION,2014,12,NULL
2014-12-11,124.01,0,0,1,2014-12-11,<built-in method time of Timestamp object at 0x10ecf7a98>,EVICTION,2014,12,NULL
2014-12-11,427.0,0,0,1,2014-12-11,<built-in method time of Timestamp object at 0x10ecf7b10>,EVICTION,2014,12,NULL
2014-12-11,427.0,0,0,1,2014-12-11,<built-in method time of Timestamp object at 0x10ecf7b88>,EVICTION,2014,12,NULL
2014-12-11,604.0,0,0,1,2014-12-11,<built-in method time of Timestamp object at 0x10ecf7c00>,EVICTION,2014,12,NULL
2014-12-11,165.0,0,0,1,2014-12-11,<built-in method time of Timestamp object at 0x10ecf7c78>,EVICTION,2014,12,NULL
2014-12-11,165.0,0,0,1,2014-12-11,<built-in method time of Timestamp object at 0x10ecf7cf0>,EVICTION,2014,12,NULL
2014-12-11,257.01,0,0,1,2014-12-11,<built-in method time of Timestamp object at 0x10ecf7d68>,EVICTION,2014,12,NULL
2014-12-11,427.0,0,0,1,2014-12-11,<built-in method time of Timestamp object at 0x10ecf7de0>,EVICTION,2014,12,NULL
2014-12-11,427.0,0,0,1,2014-12-11,<built-in method time of Timestamp object at 0x10ecf7e58>,EVICTION,2014,12,NULL
2014-12-11,427.0,0,0,1,2014-12-11,<built-in method time of Timestamp object at 0x10ecf7ed0>,EVICTION,2014,12,NULL
2014-12-11,125.01,0,0,1,2014-12-11,<built-in method time of Timestamp object at 0x10ecf7f48>,EVICTION,2014,12,NULL
2014-12-11,427.0,0,0,1,2014-12-11,<built-in method time of Timestamp object at 0x10ecf8048>,EVICTION,2014,12,NULL
2014-12-12,162.0,0,0,1,2014-12-12,<built-in method time of Timestamp object at 0x10ecf80c0>,EVICTION,2014,12,NULL
2014-12-12,252.0,0,0,1,2014-12-12,<built-in method time of Timestamp object at 0x10ecf8138>,EVICTION,2014,12,NULL
2014-12-12,261.0,0,0,1,2014-12-12,<built-in method time of Timestamp object at 0x10ecf81b0>,EVICTION,2014,12,NULL
2014-12-12,106.0,0,0,1,2014-12-12,<built-in method time of Timestamp object at 0x10ecf8228>,EVICTION,2014,12,NULL
2014-12-12,106.0,0,0,1,2014-12-12,<built-in method time of Timestamp object at 0x10ecf82a0>,EVICTION,2014,12,NULL
2014-12-12,106.0,0,0,1,2014-12-12,<built-in method time of Timestamp object at 0x10ecf8318>,EVICTION,2014,12,NULL
2014-12-15,252.0,0,0,1,2014-12-15,<built-in method time of Timestamp object at 0x10ecf8390>,EVICTION,2014,12,NULL
2014-12-15,327.0,0,0,1,2014-12-15,<built-in method time of Timestamp object at 0x10ecf8408>,EVICTION,2014,12,NULL
2014-12-15,426.01,0,0,1,2014-12-15,<built-in method time of Timestamp object at 0x10ecf8480>,EVICTION,2014,12,NULL
2014-12-15,234.0,0,0,1,2014-12-15,<built-in method time of Timestamp object at 0x10ecf84f8>,EVICTION,2014,12,NULL
2014-12-16,126.02,0,0,1,2014-12-16,<built-in method time of Timestamp object at 0x10ecf8570>,EVICTION,2014,12,NULL
2014-12-16,328.01,0,0,1,2014-12-16,<built-in method time of Timestamp object at 0x10ecf85e8>,EVICTION,2014,12,NULL
2014-12-16,158.01,0,1,1,2014-12-16,<built-in method time of Timestamp object at 0x10ecf8660>,EVICTION,2014,12,NULL
2014-12-16,121.0,0,0,1,2014-12-16,<built-in method time of Timestamp object at 0x10ecf86d8>,EVICTION,2014,12,NULL
2014-12-16,125.01,0,0,1,2014-12-16,<built-in method time of Timestamp object at 0x10ecf8750>,EVICTION,2014,12,NULL
2014-12-16,203.0,0,0,1,2014-12-16,<built-in method time of Timestamp object at 0x10ecf87c8>,EVICTION,2014,12,NULL
2014-12-16,162.0,1,0,1,2014-12-16,<built-in method time of Timestamp object at 0x10ecf8840>,EVICTION,2014,12,NULL
2014-12-16,113.0,0,1,1,2014-12-16,<built-in method time of Timestamp object at 0x10ecf88b8>,EVICTION,2014,12,NULL
2014-12-16,151.0,0,0,1,2014-12-16,<built-in method time of Timestamp object at 0x10ecf8930>,EVICTION,2014,12,NULL
2014-12-16,207.0,0,0,1,2014-12-16,<built-in method time of Timestamp object at 0x10ecf89a8>,EVICTION,2014,12,NULL
2014-12-16,166.0,0,0,1,2014-12-16,<built-in method time of Timestamp object at 0x10ecf8a20>,EVICTION,2014,12,NULL
2014-12-16,125.01,0,0,1,2014-12-16,<built-in method time of Timestamp object at 0x10ecf8a98>,EVICTION,2014,12,NULL
2014-12-16,125.01,0,0,1,2014-12-16,<built-in method time of Timestamp object at 0x10ecf8b10>,EVICTION,2014,12,NULL
2014-12-17,352.01,0,0,1,2014-12-17,<built-in method time of Timestamp object at 0x10ecf8b88>,EVICTION,2014,12,NULL
2014-12-17,255.0,0,0,1,2014-12-17,<built-in method time of Timestamp object at 0x10ecf8c00>,EVICTION,2014,12,NULL
2014-12-17,122.02,0,0,1,2014-12-17,<built-in method time of Timestamp object at 0x10ecf8c78>,EVICTION,2014,12,NULL
2014-12-17,122.02,0,0,1,2014-12-17,<built-in method time of Timestamp object at 0x10ecf8cf0>,EVICTION,2014,12,NULL
2014-12-17,263.02,0,0,1,2014-12-17,<built-in method time of Timestamp object at 0x10ecf8d68>,EVICTION,2014,12,NULL
2014-12-17,121.0,0,1,1,2014-12-17,<built-in method time of Timestamp object at 0x10ecf8de0>,EVICTION,2014,12,NULL
2014-12-17,477.01,0,0,1,2014-12-17,<built-in method time of Timestamp object at 0x10ecf8e58>,EVICTION,2014,12,NULL
2014-12-17,125.01,0,0,1,2014-12-17,<built-in method time of Timestamp object at 0x10ecf8ed0>,EVICTION,2014,12,NULL
2014-12-18,232.0,1,0,1,2014-12-18,<built-in method time of Timestamp object at 0x10ecf8f48>,EVICTION,2014,12,NULL
2014-12-18,157.0,1,0,1,2014-12-18,<built-in method time of Timestamp object at 0x10ecf9048>,EVICTION,2014,12,NULL
2014-12-18,329.01,0,0,1,2014-12-18,<built-in method time of Timestamp object at 0x10ecf90c0>,EVICTION,2014,12,NULL
2014-12-18,165.0,0,0,1,2014-12-18,<built-in method time of Timestamp object at 0x10ecf9138>,EVICTION,2014,12,NULL
2014-12-18,203.0,0,0,1,2014-12-18,<built-in method time of Timestamp object at 0x10ecf91b0>,EVICTION,2014,12,NULL
2014-12-18,326.02,0,0,1,2014-12-18,<built-in method time of Timestamp object at 0x10ecf9228>,EVICTION,2014,12,NULL
2014-12-18,203.0,0,0,1,2014-12-18,<built-in method time of Timestamp object at 0x10ecf92a0>,EVICTION,2014,12,NULL
2014-12-18,227.02,0,0,1,2014-12-18,<built-in method time of Timestamp object at 0x10ecf9318>,EVICTION,2014,12,NULL
2014-12-18,203.0,0,0,1,2014-12-18,<built-in method time of Timestamp object at 0x10ecf9390>,EVICTION,2014,12,NULL
2014-12-19,427.0,0,0,1,2014-12-19,<built-in method time of Timestamp object at 0x10ecf9408>,EVICTION,2014,12,NULL
2014-12-19,327.0,0,0,1,2014-12-19,<built-in method time of Timestamp object at 0x10ecf9480>,EVICTION,2014,12,NULL
2014-12-19,168.01,0,0,1,2014-12-19,<built-in method time of Timestamp object at 0x10ecf94f8>,EVICTION,2014,12,NULL
2014-12-19,427.0,0,0,1,2014-12-19,<built-in method time of Timestamp object at 0x10ecf9570>,EVICTION,2014,12,NULL
2014-12-19,427.0,0,0,1,2014-12-19,<built-in method time of Timestamp object at 0x10ecf95e8>,EVICTION,2014,12,NULL
2014-12-19,126.02,0,0,1,2014-12-19,<built-in method time of Timestamp object at 0x10ecf9660>,EVICTION,2014,12,NULL
2014-12-19,332.04,0,0,1,2014-12-19,<built-in method time of Timestamp object at 0x10ecf96d8>,EVICTION,2014,12,NULL
2014-12-19,427.0,0,0,1,2014-12-19,<built-in method time of Timestamp object at 0x10ecf9750>,EVICTION,2014,12,NULL
2014-12-19,427.0,0,0,1,2014-12-19,<built-in method time of Timestamp object at 0x10ecf97c8>,EVICTION,2014,12,NULL
2014-12-19,427.0,0,0,1,2014-12-19,<built-in method time of Timestamp object at 0x10ecf9840>,EVICTION,2014,12,NULL
2014-12-19,178.02,0,0,1,2014-12-19,<built-in method time of Timestamp object at 0x10ecf98b8>,EVICTION,2014,12,NULL
2014-12-22,160.0,0,1,1,2014-12-22,<built-in method time of Timestamp object at 0x10ecf9930>,EVICTION,2014,12,NULL
2014-12-22,133.0,0,0,1,2014-12-22,<built-in method time of Timestamp object at 0x10ecf99a8>,EVICTION,2014,12,NULL
2014-12-22,201.0,0,0,1,2014-12-22,<built-in method time of Timestamp object at 0x10ecf9a20>,EVICTION,2014,12,NULL
2014-12-22,176.01,0,0,1,2014-12-22,<built-in method time of Timestamp object at 0x10ecf9a98>,EVICTION,2014,12,NULL
2014-12-22,252.0,0,0,1,2014-12-22,<built-in method time of Timestamp object at 0x10ecf9b10>,EVICTION,2014,12,NULL
2014-12-22,253.0,0,0,1,2014-12-22,<built-in method time of Timestamp object at 0x10ecf9b88>,EVICTION,2014,12,NULL
2014-12-22,228.02,0,0,1,2014-12-22,<built-in method time of Timestamp object at 0x10ecf9c00>,EVICTION,2014,12,NULL
2014-12-22,353.0,0,0,1,2014-12-22,<built-in method time of Timestamp object at 0x10ecf9c78>,EVICTION,2014,12,NULL
2014-12-22,256.0,0,0,1,2014-12-22,<built-in method time of Timestamp object at 0x10ecf9cf0>,EVICTION,2014,12,NULL
2014-12-23,129.02,0,0,1,2014-12-23,<built-in method time of Timestamp object at 0x10ecf9d68>,EVICTION,2014,12,NULL
2014-12-23,229.03,1,0,1,2014-12-23,<built-in method time of Timestamp object at 0x10ecf9de0>,EVICTION,2014,12,NULL
2014-12-23,124.01,0,0,1,2014-12-23,<built-in method time of Timestamp object at 0x10ecf9e58>,EVICTION,2014,12,NULL
2014-12-23,229.03,1,0,1,2014-12-23,<built-in method time of Timestamp object at 0x10ecf9ed0>,EVICTION,2014,12,NULL
2014-12-23,210.0,0,1,1,2014-12-23,<built-in method time of Timestamp object at 0x10ecf9f48>,EVICTION,2014,12,NULL
2014-12-23,204.01,0,1,1,2014-12-23,<built-in method time of Timestamp object at 0x10ecfa048>,EVICTION,2014,12,NULL
2014-12-23,134.0,0,0,1,2014-12-23,<built-in method time of Timestamp object at 0x10ecfa0c0>,EVICTION,2014,12,NULL
2014-12-23,351.0,0,0,1,2014-12-23,<built-in method time of Timestamp object at 0x10ecfa138>,EVICTION,2014,12,NULL
2014-12-23,129.02,0,0,1,2014-12-23,<built-in method time of Timestamp object at 0x10ecfa1b0>,EVICTION,2014,12,NULL
2014-12-23,123.02,0,0,1,2014-12-23,<built-in method time of Timestamp object at 0x10ecfa228>,EVICTION,2014,12,NULL
2014-12-24,230.01,0,0,1,2014-12-24,<built-in method time of Timestamp object at 0x10ecfa2a0>,EVICTION,2014,12,NULL
2014-12-24,311.0,0,0,1,2014-12-24,<built-in method time of Timestamp object at 0x10ecfa318>,EVICTION,2014,12,NULL
2014-12-24,257.02,0,0,1,2014-12-24,<built-in method time of Timestamp object at 0x10ecfa390>,EVICTION,2014,12,NULL
2014-12-24,614.0,0,0,1,2014-12-24,<built-in method time of Timestamp object at 0x10ecfa408>,EVICTION,2014,12,NULL
2014-12-24,228.02,0,0,1,2014-12-24,<built-in method time of Timestamp object at 0x10ecfa480>,EVICTION,2014,12,NULL
2014-12-26,215.0,0,0,1,2014-12-26,<built-in method time of Timestamp object at 0x10ecfa4f8>,EVICTION,2014,12,NULL
2014-12-26,303.01,0,0,1,2014-12-26,<built-in method time of Timestamp object at 0x10ecfa570>,EVICTION,2014,12,NULL
2014-12-26,477.01,0,0,1,2014-12-26,<built-in method time of Timestamp object at 0x10ecfa5e8>,EVICTION,2014,12,NULL
2014-12-29,326.01,0,0,1,2014-12-29,<built-in method time of Timestamp object at 0x10ecfa660>,EVICTION,2014,12,NULL
2014-12-29,201.0,0,0,1,2014-12-29,<built-in method time of Timestamp object at 0x10ecfa6d8>,EVICTION,2014,12,NULL
2014-12-29,124.01,0,0,1,2014-12-29,<built-in method time of Timestamp object at 0x10ecfa750>,EVICTION,2014,12,NULL
2014-12-29,255.0,0,0,1,2014-12-29,<built-in method time of Timestamp object at 0x10ecfa7c8>,EVICTION,2014,12,NULL
2014-12-30,253.0,0,0,1,2014-12-30,<built-in method time of Timestamp object at 0x10ecfa840>,EVICTION,2014,12,NULL
2014-12-31,478.01,0,0,1,2014-12-31,<built-in method time of Timestamp object at 0x10ecfa8b8>,EVICTION,2014,12,NULL
2014-12-31,478.01,0,0,1,2014-12-31,<built-in method time of Timestamp object at 0x10ecfa930>,EVICTION,2014,12,NULL
2015-01-02,254.03,0,0,1,2015-01-02,<built-in method time of Timestamp object at 0x10ecfa9a8>,EVICTION,2015,1,NULL
2015-01-02,311.0,0,0,1,2015-01-02,<built-in method time of Timestamp object at 0x10ecfaa20>,EVICTION,2015,1,NULL
2015-01-02,129.02,0,0,1,2015-01-02,<built-in method time of Timestamp object at 0x10ecfaa98>,EVICTION,2015,1,NULL
2015-01-02,257.01,0,0,1,2015-01-02,<built-in method time of Timestamp object at 0x10ecfab10>,EVICTION,2015,1,NULL
2015-01-02,352.02,0,0,1,2015-01-02,<built-in method time of Timestamp object at 0x10ecfab88>,EVICTION,2015,1,NULL
2015-01-02,171.02,0,0,1,2015-01-02,<built-in method time of Timestamp object at 0x10ecfac00>,EVICTION,2015,1,NULL
2015-01-02,110.0,0,0,1,2015-01-02,<built-in method time of Timestamp object at 0x10ecfac78>,EVICTION,2015,1,NULL
2015-01-02,215.0,0,0,1,2015-01-02,<built-in method time of Timestamp object at 0x10ecfacf0>,EVICTION,2015,1,NULL
2015-01-02,107.0,0,0,1,2015-01-02,<built-in method time of Timestamp object at 0x10ecfad68>,EVICTION,2015,1,NULL
2015-01-02,427.0,0,0,1,2015-01-02,<built-in method time of Timestamp object at 0x10ecfade0>,EVICTION,2015,1,NULL
2015-01-05,170.0,0,0,1,2015-01-05,<built-in method time of Timestamp object at 0x10ecfae58>,EVICTION,2015,1,NULL
2015-01-05,126.01,0,0,1,2015-01-05,<built-in method time of Timestamp object at 0x10ecfaed0>,EVICTION,2015,1,NULL
2015-01-05,478.01,0,0,1,2015-01-05,<built-in method time of Timestamp object at 0x10ecfaf48>,EVICTION,2015,1,NULL
2015-01-05,125.01,0,0,1,2015-01-05,<built-in method time of Timestamp object at 0x10ecfb048>,EVICTION,2015,1,NULL
2015-01-05,124.01,0,0,1,2015-01-05,<built-in method time of Timestamp object at 0x10ecfb0c0>,EVICTION,2015,1,NULL
2015-01-05,478.01,0,0,1,2015-01-05,<built-in method time of Timestamp object at 0x10ecfb138>,EVICTION,2015,1,NULL
2015-01-06,451.0,0,0,1,2015-01-06,<built-in method time of Timestamp object at 0x10ecfb1b0>,EVICTION,2015,1,NULL
2015-01-06,451.0,0,0,1,2015-01-06,<built-in method time of Timestamp object at 0x10ecfb228>,EVICTION,2015,1,NULL
2015-01-06,166.0,1,0,1,2015-01-06,<built-in method time of Timestamp object at 0x10ecfb2a0>,EVICTION,2015,1,NULL
2015-01-06,451.0,0,0,1,2015-01-06,<built-in method time of Timestamp object at 0x10ecfb318>,EVICTION,2015,1,NULL
2015-01-06,451.0,0,0,1,2015-01-06,<built-in method time of Timestamp object at 0x10ecfb390>,EVICTION,2015,1,NULL
2015-01-06,166.0,0,0,1,2015-01-06,<built-in method time of Timestamp object at 0x10ecfb408>,EVICTION,2015,1,NULL
2015-01-06,166.0,0,0,1,2015-01-06,<built-in method time of Timestamp object at 0x10ecfb480>,EVICTION,2015,1,NULL
2015-01-07,311.0,0,0,1,2015-01-07,<built-in method time of Timestamp object at 0x10ecfb4f8>,EVICTION,2015,1,NULL
2015-01-07,124.01,0,0,1,2015-01-07,<built-in method time of Timestamp object at 0x10ecfb570>,EVICTION,2015,1,NULL
2015-01-07,478.01,0,0,1,2015-01-07,<built-in method time of Timestamp object at 0x10ecfb5e8>,EVICTION,2015,1,NULL
2015-01-07,259.0,0,0,1,2015-01-07,<built-in method time of Timestamp object at 0x10ecfb660>,EVICTION,2015,1,NULL
2015-01-07,612.0,0,0,1,2015-01-07,<built-in method time of Timestamp object at 0x10ecfb6d8>,EVICTION,2015,1,NULL
2015-01-07,155.0,0,0,1,2015-01-07,<built-in method time of Timestamp object at 0x10ecfb750>,EVICTION,2015,1,NULL
2015-01-08,122.02,0,0,1,2015-01-08,<built-in method time of Timestamp object at 0x10ecfb7c8>,EVICTION,2015,1,NULL
2015-01-08,110.0,0,0,1,2015-01-08,<built-in method time of Timestamp object at 0x10ecfb840>,EVICTION,2015,1,NULL
2015-01-08,122.01,0,0,1,2015-01-08,<built-in method time of Timestamp object at 0x10ecfb8b8>,EVICTION,2015,1,NULL
2015-01-08,122.02,0,0,1,2015-01-08,<built-in method time of Timestamp object at 0x10ecfb930>,EVICTION,2015,1,NULL
2015-01-08,132.0,0,0,1,2015-01-08,<built-in method time of Timestamp object at 0x10ecfb9a8>,EVICTION,2015,1,NULL
2015-01-09,105.0,0,1,1,2015-01-09,<built-in method time of Timestamp object at 0x10ecfba20>,EVICTION,2015,1,NULL
2015-01-09,227.02,0,0,1,2015-01-09,<built-in method time of Timestamp object at 0x10ecfba98>,EVICTION,2015,1,NULL
2015-01-09,614.0,0,0,1,2015-01-09,<built-in method time of Timestamp object at 0x10ecfbb10>,EVICTION,2015,1,NULL
2015-01-09,124.01,0,0,1,2015-01-09,<built-in method time of Timestamp object at 0x10ecfbb88>,EVICTION,2015,1,NULL
2015-01-09,303.01,0,0,1,2015-01-09,<built-in method time of Timestamp object at 0x10ecfbc00>,EVICTION,2015,1,NULL
2015-01-09,612.0,1,0,1,2015-01-09,<built-in method time of Timestamp object at 0x10ecfbc78>,EVICTION,2015,1,NULL
2015-01-09,210.0,0,0,1,2015-01-09,<built-in method time of Timestamp object at 0x10ecfbcf0>,EVICTION,2015,1,NULL
2015-01-09,259.0,0,0,1,2015-01-09,<built-in method time of Timestamp object at 0x10ecfbd68>,EVICTION,2015,1,NULL
2015-01-09,612.0,1,0,1,2015-01-09,<built-in method time of Timestamp object at 0x10ecfbde0>,EVICTION,2015,1,NULL
2015-01-12,426.02,0,0,1,2015-01-12,<built-in method time of Timestamp object at 0x10ecfbe58>,EVICTION,2015,1,NULL
2015-01-12,108.0,0,0,1,2015-01-12,<built-in method time of Timestamp object at 0x10ecfbed0>,EVICTION,2015,1,NULL
2015-01-12,135.0,0,0,1,2015-01-12,<built-in method time of Timestamp object at 0x10ecfbf48>,EVICTION,2015,1,NULL
2015-01-12,314.0,0,0,1,2015-01-12,<built-in method time of Timestamp object at 0x10ecfc048>,EVICTION,2015,1,NULL
2015-01-12,328.01,0,0,1,2015-01-12,<built-in method time of Timestamp object at 0x10ecfc0c0>,EVICTION,2015,1,NULL
2015-01-12,124.02,0,0,1,2015-01-12,<built-in method time of Timestamp object at 0x10ecfc138>,EVICTION,2015,1,NULL
2015-01-12,170.0,0,0,1,2015-01-12,<built-in method time of Timestamp object at 0x10ecfc1b0>,EVICTION,2015,1,NULL
2015-01-12,230.01,0,0,1,2015-01-12,<built-in method time of Timestamp object at 0x10ecfc228>,EVICTION,2015,1,NULL
2015-01-12,208.0,0,0,1,2015-01-12,<built-in method time of Timestamp object at 0x10ecfc2a0>,EVICTION,2015,1,NULL
2015-01-12,263.03,0,0,1,2015-01-12,<built-in method time of Timestamp object at 0x10ecfc318>,EVICTION,2015,1,NULL
2015-01-12,426.02,0,0,1,2015-01-12,<built-in method time of Timestamp object at 0x10ecfc390>,EVICTION,2015,1,NULL
2015-01-12,127.0,0,0,1,2015-01-12,<built-in method time of Timestamp object at 0x10ecfc408>,EVICTION,2015,1,NULL
2015-01-13,309.0,0,0,1,2015-01-13,<built-in method time of Timestamp object at 0x10ecfc480>,EVICTION,2015,1,NULL
2015-01-13,171.02,0,0,1,2015-01-13,<built-in method time of Timestamp object at 0x10ecfc4f8>,EVICTION,2015,1,NULL
2015-01-13,205.0,0,0,1,2015-01-13,<built-in method time of Timestamp object at 0x10ecfc570>,EVICTION,2015,1,NULL
2015-01-13,102.0,0,0,1,2015-01-13,<built-in method time of Timestamp object at 0x10ecfc5e8>,EVICTION,2015,1,NULL
2015-01-13,205.0,1,0,1,2015-01-13,<built-in method time of Timestamp object at 0x10ecfc660>,EVICTION,2015,1,NULL
2015-01-13,205.0,1,0,1,2015-01-13,<built-in method time of Timestamp object at 0x10ecfc6d8>,EVICTION,2015,1,NULL
2015-01-14,227.02,0,0,1,2015-01-14,<built-in method time of Timestamp object at 0x10ecfc750>,EVICTION,2015,1,NULL
2015-01-14,162.0,1,0,1,2015-01-14,<built-in method time of Timestamp object at 0x10ecfc7c8>,EVICTION,2015,1,NULL
2015-01-14,476.0,0,0,1,2015-01-14,<built-in method time of Timestamp object at 0x10ecfc840>,EVICTION,2015,1,NULL
